x,y,z
18085.105599413484,36349.48378794069,-2279.7670280775983
2909.966898964786,41301.30179474404,955.0242074464511
-12712.075974477575,40061.121614712814,4051.6227548848246
-26575.71549900248,33132.35865950746,6576.00845643324
-36936.307339125175,21727.010247564613,8213.068619790383
-42639.93979364383,7504.182495468752,8785.82482548908
-43164.3080600216,-7668.448743500532,8257.575540425021
-38596.78269334109,-21929.096008598193,6721.286299775057
-29561.60702169937,-33599.26668057732,4378.179384982865
-17121.33305008358,-41307.73476787769,1511.1425344830814
-2685.988396373713,-44069.17244833859,-1539.7848076923863
12055.568851103926,-41354.875364478336,-4397.498655229286
25207.4453481026,-33198.6921184205,-6669.945896314899
34809.05169469221,-20349.403989316834,-7988.314907310019
39130.69868060939,-4403.515352296568,-8074.958554080024
37135.44225890699,12248.021482668479,-6835.523458386143
28931.98557771439,26830.35266482434,-4431.066466767573
15893.533102971538,36892.12811938628,-1266.9000545993945
285.37311676848395,40941.80336610246,2115.4475741909055
-15371.071573995916,38674.47193740921,5179.772712213207
-28837.7503504552,30801.744859059585,7497.595192794542
-38447.98976816215,18719.670060043056,8791.82033670554
-43196.33425721859,4194.358159259514,8941.65760344426
-42726.95338150047,-10886.009286076875,7970.582585448216
-37273.91857090958,-24705.214743374567,6026.576924005559
-27572.290147374242,-35669.22202076584,3356.816373470658
-14756.672862419664,-42511.427149532625,279.7790011671983
-269.606509002836,-44361.20745310482,-2840.5342995899186
14209.295976405505,-40804.97147656916,-5616.606021711804
26833.90845566774,-31977.077622914127,-7661.259555624418
35721.30117638041,-18695.396040667576,-8626.299800500346
39222.58210540243,-2589.5957858757392,-8269.5931192758
36367.4394191194,13932.31595044588,-6547.074269048004
27336.47131019726,28071.195190127033,-3686.0774980438414
13620.387358368585,37366.48509304712,-169.18199939322807
-2360.716196388326,40395.400756136274,3393.6164515699625
-17967.318102274883,37022.71019207811,6431.562620235992
-30946.890891133855,28176.16790296677,8526.089966305415
-39726.09962566373,15433.715318712337,9445.543007996983
-43456.59820517993,659.5718302731054,9132.290884320204
-41951.13465019241,-14248.587891658219,7675.021134993939
-35589.0048331698,-27530.390305002667,5280.034029389993
-25214.309708183493,-37684.66240800508,2242.951825874506
-12034.117070128563,-43556.026134277025,-1079.5247465843217
2472.903673154266,-44395.091356541685,-4296.152241852351
16631.026405124758,-39913.01139217903,-7005.260360843121
28641.518794148036,-30360.038530763704,-8821.246602734984
36707.0928327235,-16642.73755882009,-9415.082557209193
39283.389284169476,-438.31414758694405,-8581.922304713487
35500.27876798474,15833.586537122555,-6333.2490318292275
25633.983381701284,29379.283934523723,-2970.1747138707033
11291.518879449088,37767.55299766129,939.439556975255
-4972.706700893788,39672.52275959292,4710.618706095481
-20426.5091326342,35140.96916059324,7735.448228271897
-32824.45164558332,25316.348479837365,9607.066073962467
-40700.190748655834,11949.798613481218,10143.200642379115
-43367.264424987305,-3008.0280763951405,9352.924119532592
-40805.283466377856,-17660.52640887712,7392.271818534322
-33534.4739754753,-30311.445385320498,4526.910871730059
-22504.324500733448,-39559.17503820439,1101.654225073094
-8993.207997039537,-44365.792330797594,-2487.431615713123
5482.469732539167,-44110.389926846874,-5820.0296581258335
19248.41771451239,-38639.06652847137,-8478.095914879763
30554.406916523272,-28332.190041386573,-10075.720162634496
37699.48753638211,-14200.891762138639,-10302.24461389285
39268.06077837063,2021.1656894632881,-8990.608243568267
34521.88458888676,17913.67241875752,-6208.795900349509
23852.15793109293,30723.259194284812,-2331.8982266038506
8972.207195326984,38089.09526368299,1986.9359001794028
-7460.923441205057,38805.6186274293,5986.075712966352
-22654.03804695298,33102.56871648263,9017.481843742698
-34388.48018641516,22327.81375696295,10683.8448245223
-41312.274411441875,8391.68207485014,10851.503244081565
-42899.50744435211,-6680.413934152146,9595.943039605228
-39290.893702053014,-21000.678390110977,7140.075088093171
-31141.05369120613,-32941.86746176859,3808.278049292836
-19499.753511380888,-41206.08507761526,-5.976522209748339
-5713.902992621579,-44877.93188308125,-3867.357534712439
8663.091588955638,-43472.04549816828,-7326.094058392747
21959.16793721635,-36979.19709263623,-9947.293032405018
32477.35792090404,-25921.658474445743,-11344.74995273371
38626.17568638846,-11425.46956508075,-11226.798234852764
39141.94564027923,4718.14107101516,-9464.335342148079
33444.450411001584,20106.321768762682,-6179.201230534704
22050.02400826493,32064.40305157174,-1813.1283865555874
6756.589739747627,38340.451903787245,2904.879862563682
-9718.406320445813,37861.55625863082,7141.238315883061
-24554.83024560341,31025.301532429647,10204.640478346386
-35573.4725437812,19360.766102284382,11700.216122428046
-41533.91425112928,4920.400795649653,11536.50489235041
-42061.900803121986,-10203.95915765692,9851.160200845363
-37449.88687768469,-24135.642728681254,6931.377518338567
-28479.234273351933,-35316.4486177544,3158.5542773839848
-16294.337843321413,-42552.99780460645,-1026.4553426513457
-2306.652944099935,-45055.58685968659,-5150.12695274276
11896.454833157855,-42480.31331267673,-8734.274002245611
24649.04670688303,-34970.69770933874,-11328.547265655148
34315.143515467105,-23199.019923412052,-12548.567112656106
39426.79456477397,-8409.919577436074,-12124.023912016912
38891.87087207567,7555.094111772769,-9964.214519337525
32305.505117150802,22334.991860422175,-6239.5686895294
20307.739158562705,33372.40739676913,-1444.658883550063
4748.28614806732,38555.64241358716,3634.3238152131516
-11644.66644413907,36942.188243719866,8103.983614182232
-26056.790383178326,29064.48762169392,11227.485570622363
-36350.354759679256,16597.888698618313,12600.379828830417
-41380.98978758294,1719.0352064237904,12161.053970886489
-40909.06192992901,-13415.864021237037,10101.238899181604
-35366.76488816752,-26935.852781943282,6768.270621290974
-25655.014610042374,-37345.704400981616,2598.5221291272414
-13008.060565570715,-43553.390763902324,-1921.2574667279123
1102.4447159593988,-44895.5877523796,-6281.134449611905
15060.07882958249,-41173.70321229256,-9976.952063848814
27211.417843493007,-32689.24955124874,-12546.256205438878
35990.74850181961,-20267.94118307124,-13610.76552925633
40066.21649666016,-5269.987499800499,-12925.683980145257
38530.36111282092,10426.88672645441,-10439.839925832053
31160.09358746452,24530.43796206744,-6365.830347153958
18707.049200020512,34634.70385570291,-1233.4825070691368
3033.653471057809,38789.64502752815,4139.37505882954
-13172.784868535202,36167.680626900394,8819.469989351495
-27132.815519979667,27387.859049959938,12025.639357441294
-36741.14098268961,14226.210921212687,13329.037143016774
-40920.7980357196,-1034.4548523039973,12680.39494808557
-39541.63871274376,-16167.898105183676,10313.958853741644
-33162.05654142879,-29294.34463550198,6632.02779158301
-22797.60030061107,-38968.63035225244,2124.1636023799765
-9770.324378621011,-44192.73478747599,-2678.212378559176
4391.211572349911,-44427.69870266145,-7231.036566945321
18047.36033612555,-39621.39928355893,-11008.054045661787
29565.102837589242,-30234.82431294571,-13540.093237078601
37458.010372606026,-17245.465444129484,-14461.343481196855
40538.71609869712,-2120.6567281143734,-13558.362629326251
38088.72018640922,13242.719640357913,-10821.765334127771
30062.284594244884,26645.115379718263,-6500.735700188499
17304.05555605411,35856.6274743102,-1143.1856809111393
1651.9310996919935,39100.37392668173,4429.062081111293
-14294.265149133165,35641.97888425455,9269.290957639823
-27815.207187598928,26131.771586540115,12560.425263630255
-36821.94198970757,12392.64422482487,13836.53665598509
-40265.63045756463,-3206.2588998896535,13040.790624423915
-38092.93888765795,-18356.720294183022,10435.866984433353
-30974.044909831522,-31146.81669880297,6473.280921487804
-20037.97040956517,-40161.90997761808,1694.6835465440886
-6697.204749998665,-44487.02005735737,-3324.4573098363035
7463.178498916756,-43703.398269161175,-8008.595964900937
20785.674203171606,-37903.94650581447,-11814.736117906123
31665.870762617404,-27706.558401538052,-14274.477416733736
38703.864957086465,-14234.120176234765,-15042.835391609935
40859.34084233269,950.3442733669863,-13945.085615295313
37597.88972164033,15945.947827626078,-11017.469430721687
29038.54224145006,28660.897156888692,-6543.156561601768
16100.169773975622,37052.92653445854,-1076.086652734521
569.5663015805438,39522.01398825791,4581.112990066607
-15075.267574935791,35409.412926457255,9497.003420106945
-28197.701469844797,25347.88411021904,12836.847458016353
-36710.479324584696,11150.774968826192,14094.173678142746
-39549.67182698444,-4751.604115437628,13187.84046504346
-36700.22904368744,-19956.08401239734,10394.717913937431
-28928.602399253883,-32489.61972853888,6209.92306465056
-17480.235323670895,-40943.764060436566,1227.0197894409284
-3866.587339309987,-44473.65386454618,-3934.438995077695
10266.615848922733,-42776.10077081381,-8670.508099997587
23247.417704641077,-36086.190598788446,-12428.421441791483
33507.50481356768,-25172.765493003884,-14750.186430318397
39738.446928923186,-11293.942105808243,-15321.83216928869
41044.10567616268,3903.5575338730173,-14016.065952361532
37062.499717038176,18524.208178603698,-10920.514699349866
28061.499316569898,30586.756193611935,-6354.188357781892
15021.253089847438,38234.125123969105,-873.48046622683
-332.22221190693244,40041.615826807414,4750.882806846283
-15658.934232747764,35421.35617970018,9626.753428426857
-28424.83219642388,24961.425188604528,12927.843962934814
-36541.277769184155,10417.677153304963,14118.683434634962
-38893.81674544439,-5750.819219220793,13088.079555854112
-35465.951296694635,-21040.475504347232,10117.333874047756
-27103.093761101103,-33389.52740959805,5741.281364165416
-15172.506211650914,-41370.790600913875,606.3760199816529
-1298.2587873702398,-44197.571965305535,-4623.285868915965
12804.410831836158,-41679.66907135211,-9319.223322959351
25449.797913842627,-34192.36063113609,-12927.70533863632
35112.01669561154,-22647.743458795638,-15012.910081271562
40577.47837575599,-8426.330712736884,-15303.664418001646
41088.361222132335,6752.999101892847,-13729.911449454927
36441.003106553806,21002.99512924436,-10438.281134817254
27038.05964351288,32444.32062181468,-5790.07005262591
13917.50577618568,39391.11200572914,-349.541734999567
-1246.9007827994637,40589.14763938317,5144.177555360343
-16248.860093230354,35531.70703438245,9850.920976971365
-28671.25624464192,24766.362814801043,12979.376332096781
-36438.62000768451,9966.479825594874,13990.95517549258
-38372.57874744018,-6415.308458325942,12755.83632201643
-34423.89255094852,-21785.181530316782,9560.638082645584
-25498.447386458327,-33976.9230674256,4980.659673422571
-13089.47914919194,-41526.068065333646,-282.0469021966038
1051.4777211903952,-43697.02382380747,-5518.3337601816675
15128.658467871935,-40414.62129152449,-10080.313349867345
27441.6621870073,-32195.44833152945,-13424.067790309
36512.65230195323,-20087.479191335467,-15149.55077791905
41226.07238331685,-5579.124569699927,-15041.257096181902
40956.73191565397,9550.602030888002,-13096.706546972413
35647.0357852951,23422.352494116516,-9530.329794915611
25825.78350241219,34243.881966297246,-4755.449430544996
12595.03787803333,40480.65256418282,643.7853626291248
-2400.830579450985,41042.68086923587,5948.8239683351485
-17067.352907321863,35525.463002259625,10370.993613909393
-29109.52307220574,24469.23493646913,13172.62871446388
-36494.710083632075,9472.253446087247,13843.865517262575
-37998.63482578813,-7046.4386582772095,12263.688759492536
-33529.284693841895,-22430.736841153983,8739.16308946718
-24037.3860297207,-34416.507005429965,3894.2643226460855
-11140.884324166067,-41498.37752236202,-1508.0980470589484
3271.7430901610987,-42993.5176667768,-6713.299186453513
17316.453157342323,-38949.47224997938,-11060.531830252707
29278.62941300135,-30028.919979518516,-14027.995342506676
37734.67517276028,-17409.913348671358,-15265.919691514146
41671.21586389192,-2673.4944693632187,-14627.338944998744
40592.207592394116,12355.412687317257,-12187.151038267204
34577.84074065491,25806.897496293277,-8236.195812009037
24280.22761512999,35962.14351690832,-3250.573465970743
10878.44628175165,41419.144764233984,2150.97021039373
-3982.462548598653,41247.18482267352,7254.128900290113
-18288.308150420926,35169.50740400295,11312.031692704983
-29862.10154589662,23768.679231134283,13648.576559671208
-36749.98855293424,8603.595743217767,13810.268203827081
-37728.24184639432,-7950.470900447699,11718.925504901687
-32681.215115515424,-23214.816342917202,7727.691737192681
-22597.779572675456,-34860.40124599827,2524.1859817869267
-9211.479320925664,-41358.375459198345,-3060.2555005941613
5454.903468947519,-42090.904706467874,-8225.026135366375
19430.665013532653,-37239.82443693491,-12303.308416469066
30992.433634724133,-27620.127016520804,-14807.587225104211
38778.81533750412,-14535.215375068465,-15451.789924606504
41883.83414076295,356.4466927904108,-14168.554525627642
39939.2225446517,15201.043174485949,-11117.82087212841
33157.79027850014,28145.458400875526,-6673.3940158206215
