x,y,z,vv_x,vv_y,vv_z
-36706.183303750215,162347.72769149815,93668.7719715588,-0.15492298347567104,-0.9512118764676553,-0.5497863575815515
-37480.064745004434,157284.9352772102,90742.6291708007,-0.1431371868416847,-1.0005465532276803,-0.5782708509385787
-38189.38657224579,151958.39991573745,87664.2180991794,-0.13000408098735883,-1.0529340333731951,-0.6085141001127351
-38826.53814446471,146351.08994797076,84423.72698802785,-0.11527445185760925,-1.1088500050484786,-0.6407900090210915
-39382.44645831958,140443.23191295288,81009.76528578647,-0.09863089123960338,-1.1688798343732194,-0.675435648739596
-39846.154219136355,134211.64471976488,77408.98022027616,-0.07966235923718888,-1.2337549572206368,-0.7128722042854632
-40204.26126195296,127628.88025048337,73605.56194817109,-0.057826379801176636,-1.3044047458933314,-0.7536348227084679
-40440.08658234327,120661.98649980934,69580.53150309627,-0.0323907922254639,-1.3820342272364985,-0.7984173320553477
-40532.468539759095,113270.80076587728,65310.758363584224,-0.0023407597341146696,-1.4682424205127809,-0.8481403193269403
-40453.926349833484,105405.44989631,60767.521901208034,0.03377580201755763,-1.5652106037253188,-0.904059416704444
-40167.76569307845,97002.59872406398,55914.352902842234,0.07811932040452575,-1.6760152456461372,-0.9679452495091252
-39623.22901031647,87979.51103634895,50703.61739830481,0.13406462934390312,-1.8051787941641153,-1.0424000730898677
-38746.85930255339,78224.1455857278,45070.82155065409,0.2072233310962332,-1.959707700606397,-1.1314543032858593
-37425.80557345831,67577.43550970475,38924.42561279288,0.30773796931509423,-2.1512327900451185,-1.2417959748512268
-35471.48394561546,55798.28747858543,32125.7352808685,0.45622332419305445,-2.400992388106911,-1.3856312872640466
-32526.182736097675,42484.49671631504,24443.50044641004,0.7027841632598815,-2.7536050338417706,-1.588582847299262
-27746.51249628373,26852.388988172264,15427.583874139378,1.2140345515384139,-3.326710276610805,-1.9181007322067438
-17861.055443330206,6873.2336891056275,3916.0117736862617,3.1786441323882113,-4.5658975711998835,-2.6279646592276973
16107.401531059944,4592.588954432802,2702.3388227485048,3.703993202908135,4.76272190317025,2.76270773102783
26934.76186184885,25249.29310507293,14668.642134518519,1.2703205858523274,3.40747130626581,1.9723502596050142
31864.34212124735,41190.398950934265,23892.74574598551,0.7151120389486372,2.798184056144165,1.6186704576977946
34837.063561496005,54692.38884781048,31701.79431606678,0.4565495983810371,2.430734953661068,1.4056039557285769
36779.469689883634,66603.7094879914,38588.75338363765,0.30346998315622065,2.1731474233329666,1.2563245648906278
38072.427961934794,77350.86485613811,44801.1673024714,0.20092384482814046,1.976856416494158,1.1426086189484546
38913.36202022114,87186.4612468857,50485.56004700215,0.12682793837568124,1.819147071868554,1.0512663542415737
39419.13241669244,96275.85663246352,55737.80632236008,0.07047641995270373,1.6877207540955614,0.9751601554598134
39665.21828796038,104734.87172947903,60625.036728445164,0.026007012513220795,1.575228092892908,0.9100263687396886
39703.47500559027,112648.67907849708,65196.60414733971,-0.010078748442061733,1.4769534701254856,0.8531300722399155
39571.226138383194,120082.27035240654,69490.15847035337,-0.04000703537179845,1.3897035947041438,0.8026196815979383
39296.31746402288,127086.68328249425,73535.25936365104,-0.06526671759327743,1.3112228341971175,0.7571875593080173
38900.1304384742,133702.93092786643,77355.65547306676,-0.08689398978245191,1.2398626580964216,0.7158781872850712
38399.481612145355,139964.60337762104,80970.79331058176,-0.10563379058707474,1.1743838312410426,0.6779734043403558
37807.85837445888,145899.64257515225,84396.84644154526,-0.12203629904683143,1.1138326228928697,0.6429205998071786
37136.26166812029,151531.59980058204,87647.44461312995,-0.13651720730717937,1.0574601114571809,0.6102859132938189
36393.79700150126,156880.55005846088,90734.20391359749,-0.1493967171789036,1.0046678862326337,0.5797227481586723
35588.09887425552,161963.77107994567,93667.12044196192,-0.1609255954281379,0.9549704967275922,0.5509499987187404
34725.639071322184,166796.25345230143,96454.86606229577,-0.17130306759516828,0.9079688686243135,0.523736636979663
33811.963365824784,171391.10075798322,99105.02039005757,-0.1806893729924524,0.8633309938877565,0.4978905172147873
32851.86593166392,175759.8349234162,101624.24781763756,-0.18921482340535367,0.8207777458340605,0.47325015120184466
31849.524014463874,179912.63808115746,104018.43772818292,-0.1969863950581458,0.7800722725808147,0.44967855769411685
30808.615334520906,183858.56224613625,106292.8260448973,-0.20409264634586954,0.7410117062635824,0.427058454487769
29732.395196873167,187605.67853977365,108452.08171729557,-0.2106074348626428,0.703421053605668,0.4052887139766734
28623.766710383938,191161.21014834542,110500.38377096038,-0.21659277927978063,0.6671482465781435,0.3842814915375793
27485.337374032006,194531.64257203878,112441.48517639228,-0.2221010641713487,0.6320602483468573,0.3639599656639582
26319.464991766796,197722.81517108387,114278.76586255178,-0.22717677510747214,0.5980399470893172,0.34425653494305
25128.293936550144,200739.99544827675,116015.27571362541,-0.23185788913647276,0.5649836558047989,0.32511136653793693
23913.784532711426,203587.94082518073,117653.77030637216,-0.2361769803854078,0.5327990906990985,0.3064712224496069
22677.73876028753,206270.95325514907,119196.74248506392,-0.24016210032447713,0.5014036936703039,0.2882884857600428
21421.825479678613,208792.93200723978,120646.45286577885,-0.24383749224302143,0.4707231645298177,0.27052030911959124
20147.598676042482,211157.41373268052,122004.95296873014,-0.24722418919777314,0.44069028028913587,0.2531279299143626
18856.506709401227,213367.59666778526,123274.09916724548,-0.25034048840585765,0.4112440455889044,0.23607617747921106
17549.91028405627,215426.3780555271,124455.57427656619,-0.2532023529344343,0.3823287448400904,0.21933292426525947
16229.092493849505,217336.37800640715,125550.90129940743,-0.2558237313351151,0.35389325549864714,0.20286868846066197
14895.268960528148,219099.962572085,126561.45671968092,-0.25821682175206884,0.3258904294379783,0.186656276414575
13549.59633181799,220719.26296433582,127488.4815647148,-0.26039229447018325,0.29827656135974456,0.17067047565941168
12193.179480826959,222196.19163532698,128333.090652743,-0.2623594772110983,0.2710109309813993,0.15488779081833004
10827.077748399395,223532.4559352111,129096.28044243697,-0.2641265074849301,0.24405540573880197,0.1392862146848841
9452.310570041289,224729.57006303058,129778.93590125331,-0.26570045630550293,0.21737409074226233,0.12384502676176956
8069.862829038404,225788.86602692804,130381.83680936904,-0.267087427576905,0.1909330127243961,0.10854461154561104
6680.690277387641,226711.50432965858,130905.66391597794,-0.26829263745918586,0.16469982471814593,0.09336628884472359
5285.725365041663,227498.4850922416,131351.00536288385,-0.26932047802638126,0.1386435182331577,0.07829214843398227
3885.879974486268,228150.65081326367,131718.35824745847,-0.2701745807238388,0.1127342279871211,0.06330493806165004
2482.046802713112,228668.68736453782,132008.1291554612,-0.27085785886461156,0.08694307725733505,0.048387974974401615
1075.1062304530096,229053.1345006035,132220.64026759518,-0.2713725350592296,0.06124190767226516,0.03352499072835918
-334.0711292609112,229304.38677869824,132356.12987836738,-0.2717201664604761,0.03560312033833317,0.01870004018758742
-1744.6210462426689,229422.69679036946,132414.75426405275,-0.27190165531106936,0.00999949956583307,0.0038974004713320104
-3155.6823155710736,229408.1770534591,132396.5887814354,-0.27191725424660074,-0.015595955336142275,-0.010898525478511195
-4566.393393729468,229260.80068629212,132301.62826744246,-0.271766565570697,-0.04121019310795643,-0.025703302381164514
-5975.888994923134,228980.40098590168,132129.78680978742,-0.27144853371937677,-0.06687027134308873,-0.040532554823459535
-7383.296614029969,228566.6700321229,131880.89695873857,-0.2709614301315711,-0.09260351795942076,-0.05540205986053681
-8787.732942638217,228019.15643938692,131554.7084501288,-0.2703028297427768,-0.11843769625034106,-0.07032784168222128
-10188.30014462735,227337.26237804766,131150.88650972323,-0.2694695783188129,-0.1444011764278984,-0.08532627001656368
-11584.081957746304,226520.23998707326,130669.00980906037,-0.2684577498466492,-0.17052311657020286,-0.10041416394201966
-12974.139587645095,225567.187299934,130108.56814288282,-0.2672625931992762,-0.19683365588530483,-0.11560890277975672
-14357.507360813703,224477.04380551897,129468.95989827445,-0.2658784672915867,-0.22336412320374366,-0.13092854573755658
-15733.188102883745,223248.58576591362,128749.48938561926,-0.2642987639442381,-0.25014726361198825,-0.146391961976798
-17100.147939210037,221880.41890299378,127949.36265749438,-0.2625158211239228,-0.2772174823496672,-0.1620189705532412
-18457.30967571293,220370.95743269115,127067.67547289711,-0.26052082921908915,-0.30461110005488307,-0.17783048656301906
-19803.547397163304,218718.423533412,126103.41302415649,-0.2583036915582302,-0.33236667633864675,-0.19384870697455756
-21137.678881534404,216920.83292686616,125055.44167752421,-0.25585288064382455,-0.36052535078951276,-0.2100973061872559
-22458.458112024044,214975.98066913147,123922.50083407648,-0.25315525438515785,-0.38913123529495014,-0.22660166091691275
-23764.566548475184,212881.4248924912,122703.1936173888,-0.25019584692629127,-0.4182318598611249,-0.24338910579006612
-25054.602904541585,210634.467396066,121395.97575474596,-0.2469576230817669,-0.44787868757187893,-0.2604892285623606
-26327.071334857887,208232.1310142855,119999.14261155912,-0.24342118287328615,-0.47812771642628327,-0.2779342150900953
-27580.36793647513,205671.1336922422,118510.81433866105,-0.2395644026605939,-0.5090401857941751,-0.29575925418412474
-28812.765468822738,202947.85919696974,116928.91909214994,-0.23536199935980065,-0.5406834052290934,-0.314003012475287
-30022.39619645638,200058.324393691,115251.17428545438,-0.23078500424237908,-0.5731317233779873,-0.332708189420512
-31207.23275883241,196998.14301604131,113475.06583326872,-0.22580013280819286,-0.606467654727281,-0.35192216257888215
